date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
2021-11-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,miscellaneous food,Salt,KG,actual,Retail,UGX,2000,0.5674
2021-11-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000,2.2695
2021-11-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,pulses and nuts,Beans,KG,actual,Retail,UGX,2200,0.6241
2021-11-15,Lamwo,Lamwo,Palabek (refugee settlement),3.33768117,32.47328097,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1379,0.3912
2021-11-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1500,0.4255
2021-11-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize,KG,actual,Wholesale,UGX,976.43,0.277
2021-11-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize (white),KG,actual,Retail,UGX,958,0.2718
2021-11-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1860,0.5277
2021-11-15,Lira,Lira Municipality,Lira,2.235,32.909722,cereals and tubers,Millet,KG,actual,Retail,UGX,2633,0.747
2021-11-15,Lira,Lira Municipality,Lira,2.235,32.909722,pulses and nuts,Beans,KG,actual,Retail,UGX,2060,0.5844
2021-11-15,Lira,Lira Municipality,Lira,2.235,32.909722,pulses and nuts,Beans,KG,actual,Wholesale,UGX,1498.57,0.4251
2021-11-15,Masindi,Buruli M,Masindi,1.69000005722046,31.7099990844727,cereals and tubers,Maize,KG,actual,Wholesale,UGX,974.42,0.2764
2021-11-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1167,0.3311
2021-11-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2071,0.5875
2021-11-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1567,0.4445
2021-11-15,Mbarara,Mbarara Municipality,Mbarara,-0.605675,30.64855,pulses and nuts,Beans,KG,actual,Retail,UGX,2383,0.676
2021-11-15,Moroto,Moroto Municipality,Moroto,2.5324896,34.65425879,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1000,0.2837
2021-11-15,Moroto,Moroto Municipality,Moroto,2.5324896,34.65425879,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000,2.2695
2021-11-15,Moroto,Moroto Municipality,Moroto,2.5324896,34.65425879,pulses and nuts,Beans,KG,actual,Retail,UGX,3647,1.0346
2021-11-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,cereals and tubers,Millet flour,KG,actual,Retail,UGX,5091,1.4443
2021-11-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1167,0.3311
2021-11-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,4934,1.3997
2021-11-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000,0.5674
2021-11-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,miscellaneous food,Salt,KG,actual,Retail,UGX,1867,0.5296
2021-11-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000,2.2695
2021-11-15,Moyo,Obongi,Palorinya (refugee settlement),3.474591271,31.62815044,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1319,0.3742
2021-11-15,Nakapiripirit,Kadani,Namalu,1.791367,34.598369,cereals and tubers,Maize (white),KG,actual,Retail,UGX,995,0.2823
2021-11-15,Nakapiripirit,Kadani,Namalu,1.791367,34.598369,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2000,0.5674
2021-11-15,Nakapiripirit,Kadani,Namalu,1.791367,34.598369,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000,2.2695
2021-11-15,Tororo,Tororo Municipality,Tororo,0.69433,34.179499,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1000,0.2837
2021-11-15,Tororo,Tororo Municipality,Tororo,0.69433,34.179499,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1167,0.3311
2021-11-15,Tororo,Tororo Municipality,Tororo,0.69433,34.179499,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1894,0.5373
2021-11-15,Tororo,Tororo Municipality,Tororo,0.69433,34.179499,cereals and tubers,Millet,KG,actual,Retail,UGX,2933,0.8321
2021-11-15,Tororo,Tororo Municipality,Tororo,0.69433,34.179499,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1800,0.5106
2021-11-15,Tororo,Tororo Municipality,Tororo,0.69433,34.179499,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7889,2.238
2021-11-15,Yumbe,Aringa,Bidibidi (refugee settlement),3.36217471,31.35196642,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2200,0.6241
2021-11-15,Yumbe,Aringa,Bidibidi (refugee settlement),3.36217471,31.35196642,cereals and tubers,Millet flour,KG,actual,Retail,UGX,4250,1.2057
2021-11-15,Yumbe,Aringa,Bidibidi (refugee settlement),3.36217471,31.35196642,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1000,0.2837
2021-11-15,Yumbe,Aringa,Bidibidi (refugee settlement),3.36217471,31.35196642,miscellaneous food,Salt,KG,actual,Retail,UGX,2000,0.5674
2021-11-15,Yumbe,Aringa,Bidibidi (refugee settlement),3.36217471,31.35196642,pulses and nuts,Beans,KG,actual,Retail,UGX,3125,0.8865
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3833,1.0767
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,17615,4.948
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Basin,Unit,actual,Retail,UGX,5272.73,1.4811
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Batteries,Pair,actual,Retail,UGX,2000,0.5618
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,395.83,0.1112
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Firewood,KG,actual,Retail,UGX,250,0.0702
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,5500,1.5449
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,1000,0.2809
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Laundry soap,KG,actual,Retail,UGX,3821.43,1.0734
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Nails,KG,actual,Retail,UGX,7500,2.1067
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Panga,Unit,actual,Retail,UGX,8000,2.2472
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Pencil,Unit,actual,Retail,UGX,125,0.0351
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Pole,Unit,actual,Retail,UGX,5000,1.4045
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Sanitary pads,Packet,actual,Retail,UGX,2375,0.6671
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Wooden mingle,Unit,actual,Retail,UGX,1000,0.2809
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8071,2.2671
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,pulses and nuts,Beans,KG,actual,Retail,UGX,2577,0.7239
2021-12-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,2147,0.6031
2021-12-15,Amudat,Upe,Karita,1.544739962,34.83235931,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2048,0.5753
2021-12-15,Amudat,Upe,Karita,1.544739962,34.83235931,cereals and tubers,Maize (white),KG,actual,Retail,UGX,981,0.2756
2021-12-15,Amudat,Upe,Karita,1.544739962,34.83235931,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2094,0.5882
2021-12-15,Amudat,Upe,Karita,1.544739962,34.83235931,cereals and tubers,Millet,KG,actual,Retail,UGX,1500,0.4213
2021-12-15,Amudat,Upe,Karita,1.544739962,34.83235931,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000,2.2472
2021-12-15,Amudat,Upe,Karita,1.544739962,34.83235931,pulses and nuts,Beans,KG,actual,Retail,UGX,3186,0.8949
2021-12-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,588,0.1652
2021-12-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1000,0.2809
2021-12-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2625,0.7374
2021-12-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3500,0.9831
2021-12-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,12857,3.6115
2021-12-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Firewood,KG,actual,Retail,UGX,244,0.0685
2021-12-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,10000,2.809
2021-12-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Laundry soap,KG,actual,Retail,UGX,4500,1.264
2021-12-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Mug (plastic),Unit,actual,Retail,UGX,500,0.1404
2021-12-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Plate (plastic),Unit,actual,Retail,UGX,989.58,0.278
2021-12-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Serving spoon,Unit,actual,Retail,UGX,1500,0.4213
2021-12-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Underwear,Unit,actual,Retail,UGX,3500,0.9831
2021-12-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000,2.2472
2021-12-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1364,0.3831
2021-12-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,500,0.1404
2021-12-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2000,0.5618
2021-12-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3000,0.8427
2021-12-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1250,0.3511
2021-12-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000,0.5618
2021-12-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Charcoal,KG,actual,Retail,UGX,400,0.1124
2021-12-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Firewood,KG,actual,Retail,UGX,89,0.025
2021-12-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,8583,2.411
2021-12-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,1666.67,0.4682
2021-12-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Mug (plastic),Unit,actual,Retail,UGX,500,0.1404
2021-12-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Sanitary pads,Packet,actual,Retail,UGX,1000,0.2809
2021-12-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Wooden mingle,Unit,actual,Retail,UGX,1000,0.2809
2021-12-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7500,2.1067
2021-12-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,846,0.2376
2021-12-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1543,0.4334
2021-12-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1114,0.3129
2021-12-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,pulses and nuts,Beans,KG,actual,Retail,UGX,2914,0.8185
2021-12-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1940,0.5449
2021-12-15,Hoima,Bugahya,Hoima,1.430547,31.35227,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000,2.2472
2021-12-15,Hoima,Bugahya,Hoima,1.430547,31.35227,pulses and nuts,Beans,KG,actual,Retail,UGX,2300,0.6461
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,474,0.1331
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2200,0.618
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,32955,9.257
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000,0.5618
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,miscellaneous food,Salt,KG,actual,Retail,UGX,2000,0.5618
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Basin,Unit,actual,Retail,UGX,12500,3.5112
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,350,0.0983
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Hoe,Unit,actual,Retail,UGX,5000,1.4045
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,2000,0.5618
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Laundry soap,KG,actual,Retail,UGX,4125,1.1587
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Panga,Unit,actual,Retail,UGX,5000,1.4045
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Pencil,Unit,actual,Retail,UGX,200,0.0562
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Sanitary pads,Packet,actual,Retail,UGX,2750,0.7725
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Serving spoon,Unit,actual,Retail,UGX,2500,0.7022
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Torch,Unit,actual,Retail,UGX,2000,0.5618
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Wooden mingle,Unit,actual,Retail,UGX,1900,0.5337
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,oil and fats,Oil (vegetable),L,actual,Retail,UGX,9382,2.6354
2021-12-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,852,0.2393
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,328,0.0921
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1758,0.4938
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3938,1.1062
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1250,0.3511
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,13333,3.7452
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1350,0.3792
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,miscellaneous food,Salt,KG,actual,Retail,UGX,1783,0.5008
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,500,0.1404
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Firewood,KG,actual,Retail,UGX,120,0.0337
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,1800,0.5056
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Laundry soap,KG,actual,Retail,UGX,2500,0.7022
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Pen,Unit,actual,Retail,UGX,1000,0.2809
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Pencil,Unit,actual,Retail,UGX,500,0.1404
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Plate (plastic),Unit,actual,Retail,UGX,1000,0.2809
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Sanitary pads,Packet,actual,Retail,UGX,2500,0.7022
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Serving spoon,Unit,actual,Retail,UGX,1916.67,0.5384
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8896,2.4989
2021-12-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,pulses and nuts,Beans,KG,actual,Retail,UGX,1423,0.3997
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1720,0.4831
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Millet flour,KG,actual,Retail,UGX,4050,1.1376
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1250,0.3511
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,12500,3.5112
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1300,0.3652
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,miscellaneous food,Salt,KG,actual,Retail,UGX,1773,0.498
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Charcoal,KG,actual,Retail,UGX,1041.7,0.2926
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,500,0.1404
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Firewood,KG,actual,Retail,UGX,136,0.0382
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,7000,1.9663
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Mug (plastic),Unit,actual,Retail,UGX,500,0.1404
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Pen,Unit,actual,Retail,UGX,700,0.1966
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Pencil,Unit,actual,Retail,UGX,400,0.1124
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Sanitary pads,Packet,actual,Retail,UGX,2500,0.7022
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Serving spoon,Unit,actual,Retail,UGX,1000,0.2809
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Torch,Unit,actual,Retail,UGX,1000,0.2809
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Underwear,Unit,actual,Retail,UGX,2700,0.7584
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Wooden mingle,Unit,actual,Retail,UGX,1000,0.2809
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,oil and fats,Oil (vegetable),L,actual,Retail,UGX,9182,2.5792
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,pulses and nuts,Beans,KG,actual,Retail,UGX,1319,0.3705
2021-12-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,395,0.111
2021-12-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2160,0.6067
2021-12-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Millet,KG,actual,Retail,UGX,2714,0.7624
2021-12-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1042,0.2927
2021-12-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,pulses and nuts,Beans,KG,actual,Retail,UGX,3120,0.8764
2021-12-15,Kabale,Kabale Municipality,Kabale,-1.25,29.9899997711182,cereals and tubers,Maize,KG,actual,Wholesale,UGX,1192.88,0.3351
2021-12-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1675,0.4705
2021-12-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1033,0.2902
2021-12-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize flour,KG,actual,Retail,UGX,1960,0.5506
2021-12-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1400,0.3933
2021-12-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Retail,UGX,1729,0.4857
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Maize (white),KG,actual,Retail,UGX,875,0.2458
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3863,1.0851
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1454,0.4084
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,31250,8.7781
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1175,0.3301
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Basin,Unit,actual,Retail,UGX,6000,1.6854
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Batteries,Pair,actual,Retail,UGX,2500,0.7022
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Charcoal,KG,actual,Retail,UGX,1250,0.3511
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,400,0.1124
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Firewood,KG,actual,Retail,UGX,264,0.0742
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Hoe,Unit,actual,Retail,UGX,10000,2.809
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,6500,1.8258
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,2500,0.7022
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Laundry soap,KG,actual,Retail,UGX,4000,1.1236
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Mug (plastic),Unit,actual,Retail,UGX,750,0.2107
2021-12-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,non-food,Pen,Unit,actual,Retail,UGX,560,0.1573
